johnsge01,George Johnson,1971-1974,0,,,
johnsge03,George Johnson,1979-1986,0,,,
johnsge02,George Johnson,1973-1986,0,,,
kaftage01,George Kaftan,1949-1953,0,,,
karlge01,George Karl,1974-1978,0,,,
kingge01,George King,1952-1958,0,,,
kingge03,George King,-,0,,,
leege01,George Lee,1961-1968,0,,,
lehmage01,George Lehmann,1968-1974,0,,,
lynchge01,George Lynch,1994-2005,0,,,
mccloge01,George McCloud,1990-2002,0,,,
mcginge01,George McGinnis,1972-1982,0,,,
mcleoge01,George McLeod,1953,0,,,
mearnge01,George Mearns,1947-1948,0,,,
mikange01,George Mikan,1949-1956,0,,,
munroge01,George Munroe,1947-1948,0,,,
nostrge01,George Nostrand,1947-1950,0,,,
pastuge01,George Pastushok,1947,0,,,
pattege01,George Patterson,1968,0,,,
pearcge01,George Pearcy,1947,0,,,
peeplge01,George Peeples,1968-1973,0,,,
ratkoge01,George Ratkovicz,1950-1955,0,,,
reynoge01,George Reynolds,1970,0,,,
senesge01,George Senesky,1947-1954,0,,,
stonege01,George Stone,1969-1972,0,,,
sutorge01,George Sutor,1968-1970,0,,,
thompge01,George Thompson,1970-1975,0,,,
tinslge01,George Tinsley,1970-1972,0,,,
trappge01,George Trapp,1972-1977,0,,,
wilsoge01,George Wilson,1965-1971,0,,,
yardlge01,George Yardley,1954-1960,0,,,
zidekge01,George Zidek,1996-1998,0,,,
niangge01,Georges Niang,2017-2018,1,,,
gloucge01,Georgi Glouchkov,1986,0,,,
papagge01,Georgios Papagiannis,2017-2018,1,,,
brownge02,Gerald Brown,1999,0,,,
fitchge01,Gerald Fitch,2006,0,,,
glassge01,Gerald Glass,1991-1996,0,,,
govange01,Gerald Govan,1968-1976,0,,,
greenge01,Gerald Green,2006-2018,1,,,
hendege01,Gerald Henderson,1980-1992,0,,,
hendege02,Gerald Henderson,2010-2017,1,,,
madkige01,Gerald Madkins,1994-1998,0,,,
paddige01,Gerald Paddio,1991-1994,0,,,
robinge01,Gerald Robinson,-,0,,,
wallage01,Gerald Wallace,2002-2015,0,,,
wilkige01,Gerald Wilkins,1986-1999,0,,,
kingge02,Gerard King,1999-2001,0,,,
calabge01,Gerry Calabrese,1951-1952,0,,,
wardge01,Gerry Ward,1964-1967,0,,,
muresgh01,Gheorghe Muresan,1994-2000,0,,,
clavegi01,Gian Clavell,2018,1,,,
antetgi01,Giannis Antetokounmpo,2014-2018,1,,,
rouxgi01,Giff Roux,1947-1949,0,,,
datomlu01,Gigi Datome,2014-2015,0,,,
mcgregi01,Gil McGregor,1972,0,,,
arenagi01,Gilbert Arenas,2002-2012,0,,,
sovragi01,Gino Sovran,1947,0,,,
printgi01,Giorgos Printezis,-,0,,,
combsgl01,Glen Combs,1969-1975,0,,,
dandrgl01,Glen Dandridge,-,0,,,
davisgl01,Glen Davis,2008-2015,0,,,
gondrgl01,Glen Gondrezick,1978-1983,0,,,
ricegl01,Glen Rice,1990-2004,0,,,
ricegl02,Glen Rice Jr.,2014-2015,0,,,
selbogl01,Glen Selbo,1950,0,,,
hagangl01,Glenn Hagan,1982,0,,,
hansegl01,Glenn Hansen,1976-1978,0,,,
mcdongl01,Glenn McDonald,1975-1977,0,,,
moslegl01,Glenn Mosley,1978-1979,0,,,
robingl01,Glenn Robinson,1995-2005,0,,,
robingl02,Glenn Robinson III,2015-2018,1,,,
saultgl01,Glynn Saulters,1969,0,,,
shammgo01,God Shammgod,1998,0,,,
kennego01,Goo Kennedy,1972-1977,0,,,
ligongo01,Goose Ligon,1968-1974,0,,,
dragigo01,Goran Dragic,2009-2018,1,,,
giricgo01,Gordan Giricek,2003-2008,0,,,
haywago01,Gordon Hayward,2011-2018,1,,,
dienggo01,Gorgui Dieng,2014-2018,1,,,
getchgo01,Gorham Getchell,1947,0,,,
bakumgr01,Gracin Bakumanya,-,0,,,
lewisgr01,Grady Lewis,1947-1949,0,,,
omallgr01,Grady O'Malley,1970,0,,,
gondrgr01,Grant Gondrezick,1987-1989,0,,,
hillgr01,Grant Hill,1995-2013,0,,,
jerregr01,Grant Jerrett,2015,0,,,
longgr01,Grant Long,1989-2003,0,,,
simmogr01,Grant Simmons,1968-1969,0,,,
waitegr01,Granville Waiters,1984-1988,0,,,
allengr01,Grayson Allen,-,0,,,
andergr01,Greg Anderson,1988-1998,0,,,
anthogr01,Greg Anthony,1992-2002,0,,,
ballagr01,Greg Ballard,1978-1989,0,,,
buckngr01,Greg Buckner,2000-2009,0,,,
bunchgr01,Greg Bunch,1979,0,,,
butlegr01,Greg Butler,1989-1991,0,,,
deanegr01,Greg Deane,1980,0,,,
dreilgr01,Greg Dreiling,1987-1997,0,,,
fillmgr01,Greg Fillmore,1971-1972,0,,,
fostegr01,Greg Foster,1991-2003,0,,,
grahagr01,Greg Graham,1994-1998,0,,,
grantgr01,Greg Grant,1990-1996,0,,,
griffgr01,Greg Griffin,1978,0,,,
howargr01,Greg Howard,1971-1972,0,,,
hydergr01,Greg Hyder,1971,0,,,
jacksgr01,Greg Jackson,1975,0,,,
kelsegr01,Greg Kelser,1980-1985,0,,,
kitegr01,Greg Kite,1984-1995,0,,,
leegr01,Greg Lee,1975-1976,0,,,
minorgr01,Greg Minor,1995-1999,0,,,
monrogr01,Greg Monroe,2011-2018,1,,,
odengr01,Greg Oden,2009-2014,0,,,
ostergr01,Greg Ostertag,1996-2006,0,,,
smithgr01,Greg Smith,1969-1976,0,,,
smithgr02,Greg Smith,2012-2016,0,,,
stiemgr01,Greg Stiemsma,2012-2015,0,,,
stokegr01,Greg Stokes,1986-1990,0,,,
suttogr01,Greg Sutton,1992-1996,0,,,
whittgr01,Greg Whittington,-,0,,,
wittmgr01,Greg Wittman,1970-1971,0,,,
echengr01,Gregory Echenique,-,0,,,
vasqugr01,Greivis Vasquez,2011-2017,0,,,
yabusgu01,Guerschon Yabusele,2018,1,,,
diazgu01,Guillermo Diaz,2008,0,,,
vetragu01,Gundars Vetra,1993,0,,,
bailegu01,Gus Bailey,1975-1980,0,,,
gerargu01,Gus Gerard,1975-1981,0,,,
johnsgu01,Gus Johnson,1964-1973,0,,,
willigu01,Gus Williams,1976-1987,0,,,
ayongu01,Gustavo Ayon,2012-2014,0,,,
mannigu01,Guy Manning,1968-1969,0,,,
morgagu01,Guy Morgan,1983,0,,,
rodgegu01,Guy Rodgers,1959-1970,0,,,
ruckegu01,Guy Rucker,2003,0,,,
sparrgu01,Guy Sparrow,1958-1960,0,,,
willigu02,Guy Williams,1985-1986,0,,,
seungha01,Ha Seung-Jin,2005-2006,0,,,
olajuha01,Hakeem Olajuwon,1985-2002,0,,,
warriha01,Hakim Warrick,2006-2013,0,,,
crislha01,Hal Crisler,1947,0,,,
greerha01,Hal Greer,1959-1973,0,,,
haleha01,Hal Hale,1968,0,,,
jeterha01,Hal Jeter,1970,0,,,
learha01,Hal Lear,1957,0,,,
tidriha01,Hal Tidrick,1949,0,,,
uplinha01,Hal Uplinger,1954,0,,,
ndiayha01,Hamady N'Diaye,2011-2014,0,,,
haddaha01,Hamed Haddadi,2009-2013,0,,,
diallha01,Hamidou Diallo,-,0,,,
beendha01,Hank Beenders,1947-1949,0,,,
biasaha01,Hank Biasatti,1947,0,,,
dezonha01,Hank DeZonie,1951,0,,,
finkeha01,Hank Finkel,1967-1975,0,,,
lefkoha01,Hank Lefkowitz,1947,0,,,
mcdowha01,Hank McDowell,1982-1987,0,,,
rosenha01,Hank Rosenstein,1947,0,,,
thornha01,Hank Thorns,-,0,,,
whitnha01,Hank Whitney,1968-1970,0,,,
williha01,Hank Williams,1975,0,,,
mottoha01,Hanno Mottola,2001-2002,0,,,
hairsha01,Happy Hairston,1965-1975,0,,,
brownha01,Harold Brown,1947,0,,,
ellisha01,Harold Ellis,1994-1998,0,,,
foxha01,Harold Fox,1973,0,,,
jamisha01,Harold Jamison,2000-2002,0,,,
johnsha01,Harold Johnson,1947,0,,,
keeliha01,Harold Keeling,1986,0,,,
kottmha01,Harold Kottman,1947,0,,,
minerha01,Harold Miner,1993-1996,0,,,
pressha01,Harold Pressley,1987-1990,0,,,
barneha02,Harrison Barnes,2013-2018,1,,,
barneha01,Harry Barnes,1969,0,,,
boykoha01,Harry Boykoff,1950-1951,0,,,
davisha01,Harry Davis,1979-1980,0,,,
dinneha01,Harry Dinnel,1968,0,,,
donovha01,Harry Donovan,1950,0,,,
gallaha01,Harry Gallatin,1949-1958,0,,,
gilesha01,Harry Giles,-,0,,,
lauriha01,Harry Laurie,1971,0,,,
milleha01,Harry Miller,1947,0,,,
rogerha01,Harry Rogers,1976,0,,,
zelleha01,Harry Zeller,1947,0,,,
wingoha01,Harthorne Wingo,1973-1976,0,,,
catchha01,Harvey Catchings,1975-1985,0,,,
grantha01,Harvey Grant,1989-1999,0,,,
marlaha01,Harvey Marlatt,1971-1973,0,,,
thabeha01,Hasheem Thabeet,2010-2014,0,,,
adamsha01,Hassan Adams,2007-2009,0,,,
whiteha01,Hassan Whiteside,2011-2018,1,,,
whitnha02,Hawkeye Whitney,1981-1982,0,,,
workmha01,Haywoode Workman,1990-2000,0,,,
turkohe01,Hedo Turkoglu,2001-2015,0,,,
norelhe01,Henk Norel,-,0,,,
akinhe01,Henry Akin,1967-1969,0,,,
baconhe01,Henry Bacon,1973,0,,,
bibbyhe01,Henry Bibby,1973-1981,0,,,
dickehe01,Henry Dickerson,1976-1977,0,,,
ellenhe01,Henry Ellenson,2017-2018,1,,,
jameshe01,Henry James,1991-1998,0,,,
loganhe01,Henry Logan,1969-1970,0,,,
pearche01,Henry Pearcy,1947,0,,,
simshe01,Henry Sims,2013-2016,0,,,
turnehe02,Henry Turner,1990-1995,0,,,
walkebi01,Henry Walker,2009-2015,0,,,
wardhe01,Henry Ward,1976-1977,0,,,
krauthe01,Herb Krautblatt,1949,0,,,
scherhe01,Herb Scherer,1951-1952,0,,,
whitehe01,Herb White,1971,0,,,
willihe01,Herb Williams,1982-1999,0,,,
fuetshe01,Herm Fuetsch,1948,0,,,
gillihe01,Herm Gilliam,1970-1977,0,,,
heddehe01,Herm Hedderick,1955,0,,,
klotzhe01,Herm Klotz,1948,0,,,
schaehe01,Herm Schaefer,1949-1950,0,,,
baltihe01,Herschel Baltimore,1947,0,,,
turnehe01,Herschell Turner,1968,0,,,
hawkihe01,Hersey Hawkins,1989-2001,0,,,
armsthi01,Hilton Armstrong,2007-2014,0,,,
fullehi01,Hiram Fuller,2004,0,,,
copelho01,Hollis Copeland,1980-1982,0,,,
thompho01,Hollis Thompson,2014-2017,1,,,
dilloho01,Hook Dillon,1950,0,,,
gibsoho01,Hoot Gibson,1950,0,,,
grantho01,Horace Grant,1988-2004,0,,,
jenkiho01,Horace Jenkins,2005,0,,,
walkeho01,Horace Walker,1962,0,,,
llamaho01,Horacio Llamas Grey,1997-1998,0,,,
hundlho01,Hot Rod Hundley,1958-1963,0,,,
williho01,Hot Rod Williams,1987-1999,0,,,
bayneho01,Howard Bayne,1968,0,,,
carteho01,Howard Carter,1984-1985,0,,,
eisleho01,Howard Eisley,1995-2006,0,,,
komivho01,Howard Komives,1965-1974,0,,,
nathaho01,Howard Nathan,1996,0,,,
porteho01,Howard Porter,1972-1978,0,,,
woodho01,Howard Wood,1982,0,,,
wrighho02,Howard Wright,1991-1993,0,,,
carlho01,Howie Carl,1962,0,,,
dallmho01,Howie Dallmar,1947-1949,0,,,
janotho01,Howie Janotta,1950,0,,,
jolifho01,Howie Jolliff,1961-1963,0,,,
mccarho01,Howie McCarty,1947,0,,,
montgho01,Howie Montgomery,1963,0,,,
raderho01,Howie Rader,1949,0,,,
schulho01,Howie Schultz,1950-1953,0,,,
shannho01,Howie Shannon,1949-1950,0,,,
wrighho01,Howie Wright,1971-1972,0,,,
reedhu01,Hub Reed,1959-1965,0,,,
davishu01,Hubert Davis,1993-2004,0,,,
whitehu01,Hubie White,1963-1971,0,,,
joneshu01,Hutch Jones,1983-1984,0,,,
clarkia01,Ian Clark,2014-2018,1,,,
lockhia01,Ian Lockhart,1991,0,,,
mahinia01,Ian Mahinmi,2008-2018,1,,,
kutluib01,Ibo Kutluay,2005,0,,,
rakocig01,Igor Rakocevic,2003,0,,,
anigbik01,Ike Anigbogu,2018,1,,,
borsaik01,Ike Borsavage,1951,0,,,
dioguik01,Ike Diogu,2006-2012,0,,,
iroegik01,Ike Iroegbu,-,0,,,
karamil01,Ilkan Karaman,-,0,,,
shumpim01,Iman Shumpert,2012-2018,1,,,
udokaim01,Ime Udoka,2004-2011,0,,,
bowmair01,Ira Bowman,2000-2002,0,,,
hargeir01,Ira Harge,1968-1973,0,,,
newblir01,Ira Newble,2001-2008,0,,,
terreir01,Ira Terrell,1977-1979,0,,,
bemorir01,Irv Bemoras,1954-1957,0,,,
kiffiir01,Irv Kiffin,1980,0,,,
rotheir01,Irv Rothenberg,1947-1949,0,,,
torgoir01,Irv Torgoff,1947-1949,0,,,
thomair01,Irving Thomas,1991,0,,,
austiis01,Isaac Austin,1992-2002,0,,,
bongais01,Isaac Bonga,-,0,,,
fontais01,Isaac Fontaine,2002,0,,,
hamilis01,Isaac Hamilton,-,0,,,
walthis01,Isaac Walthour,1954,0,,,
cordiis01,Isaia Cordinier,-,0,,,
briscis01,Isaiah Briscoe,-,0,,,
canaais01,Isaiah Canaan,2014-2018,1,,,
cousiis01,Isaiah Cousins,-,0,,,
harteis01,Isaiah Hartenstein,-,0,,,
hicksis01,Isaiah Hicks,2018,1,,,
morriis01,Isaiah Morris,1993,0,,,
rideris01,Isaiah Rider,1994-2002,0,,,
taylois01,Isaiah Taylor,2017-2018,1,,,
thomais02,Isaiah Thomas,2012-2018,1,,,
whiteis01,Isaiah Whitehead,2017-2018,1,,,
wilsois01,Isaiah Wilson,1972-1973,0,,,
smithis01,Ish Smith,2011-2018,1,,,
thomais01,Isiah Thomas,1982-1994,0,,,
sanonis01,Issuf Sanon,-,0,,,
johnsiv01,Ivan Johnson,2012-2013,0,,,
mcfariv01,Ivan McFarlin,2007,0,,,
rabbiv01,Ivan Rabb,2018,1,,,
newbiiv01,Ivano Newbill,1995-1998,0,,,
zubaciv01,Ivica Zubac,2017-2018,1,,,
turkyiz01,Izzet Turkyilmaz,-,0,,,
brownjc01,J'Covan Brown,-,0,,,
anderjj01,J.J. Anderson,1983-1985,0,,,
avilajj01,J.J. Avila,-,0,,,
bareajo01,J.J. Barea,2007-2018,1,,,
hicksjj01,J.J. Hickson,2009-2016,0,,,
obriejj01,J.J. O'Brien,2016,0,,,
redicjj01,J.J. Redick,2007-2018,1,,,
macurjp01,J.P. Macura,-,0,,,
tokotjp01,J.P. Tokoto,-,0,,,
bremejr01,J.R. Bremer,2003-2004,0,,,
giddejr01,J.R. Giddens,2009-2010,0,,,
hendejr01,J.R. Henderson,1999,0,,,
reidjr01,J.R. Reid,1990-2001,0,,,
smithjr01,J.R. Smith,2005-2018,1,,,
birdja01,Jabari Bird,2018,1,,,
brownja01,Jabari Brown,2015,0,,,
parkeja01,Jabari Parker,2015-2018,1,,,
smithja01,Jabari Smith,2001-2005,0,,,
burmaja01,Jack Burmaster,1950,0,,,
colemja01,Jack Coleman,1950-1958,0,,,
cooleja01,Jack Cooley,2015-2018,1,,,
cottoja01,Jack Cotton,1950,0,,,
dwanja01,Jack Dwan,1949,0,,,
eskrija01,Jack Eskridge,1949,0,,,
foleyja01,Jack Foley,1963,0,,,
garfija01,Jack Garfinkel,1947-1949,0,,,
georgja01,Jack George,1954-1961,0,,,
gilleja01,Jack Gillespie,1970,0,,,
givenja01,Jack Givens,1979-1980,0,,,
haleyja01,Jack Haley,1989-1998,0,,,
hewsoja01,Jack Hewson,1948,0,,,
kerrija01,Jack Kerris,1950-1953,0,,,
kileyja01,Jack Kiley,1952-1953,0,,,
maddoja01,Jack Maddox,1949,0,,,
marinja01,Jack Marin,1967-1977,0,,,
mccloja01,Jack McCloskey,1953,0,,,
mcmahja01,Jack McMahon,1953-1960,0,,,
molinja01,Jack Molinas,1954,0,,,
nichoja01,Jack Nichols,1949-1958,0,,,
parkija01,Jack Parkinson,1950,0,,,
parrja01,Jack Parr,1959,0,,,
phelaja01,Jack Phelan,1950,0,,,
rockeja01,Jack Rocker,1948,0,,,
sikmaja01,Jack Sikma,1978-1991,0,,,
smileja01,Jack Smiley,1949-1950,0,,,
stephja01,Jack Stephens,1956,0,,,
thompja01,Jack Thompson,1969,0,,,
tinglja01,Jack Tingle,1948-1949,0,,,
toomaja01,Jack Toomay,1948-1950,0,,,
turneja02,Jack Turner,1962,0,,,
turneja01,Jack Turner,1955,0,,,
twymaja01,Jack Twyman,1956-1966,0,,,
butleja01,Jackie Butler,2005-2007,0,,,
carmija01,Jackie Carmichael,-,0,,,
dinkija01,Jackie Dinkins,1972,0,,,
mooreja01,Jackie Moore,1955-1957,0,,,
morelja01,Jackie Moreland,1961-1970,0,,,
ridglja01,Jackie Ridgle,1972,0,,,
robinja01,Jackie Robinson,1979-1982,0,,,
vromaja01,Jackson Vroman,2005-2006,0,,,
dorseja01,Jacky Dorsey,1978-1981,0,,,
evansja02,Jacob Evans,-,0,,,
pulleja01,Jacob Pullen,2018,1,,,
wileyja01,Jacob Wiley,2018,1,,,
willija05,JaCorey Williams,-,0,,,
vaughja01,Jacque Vaughn,1998-2009,0,,,
crowdja01,Jae Crowder,2013-2018,1,,,
whiteja01,Jahidi White,1999-2005,0,,,
okafoja01,Jahlil Okafor,2016-2018,1,,,
johnsja02,JaJuan Johnson,2012,0,,,
sampsja02,JaKarr Sampson,2015-2018,1,,,
anderja02,Jake Anderson,-,0,,,
bornhja01,Jake Bornheimer,1949-1950,0,,,
carteja01,Jake Carter,1950,0,,,
cohenja01,Jake Cohen,-,0,,,
fendlja01,Jake Fendley,1952-1953,0,,,
fordja01,Jake Ford,1971-1972,0,,,
jonesja01,Jake Jones,1972,0,,,
laymaja01,Jake Layman,2017-2018,1,,,
pelkija01,Jake Pelkington,1949,0,,,
tsakaja01,Jake Tsakalidis,2001-2007,0,,,
voskuja01,Jake Voskuhl,2001-2009,0,,,
weberja01,Jake Weber,1947,0,,,
poeltja01,Jakob Poeltl,2017-2018,1,,,
cousija01,Jaleel Cousins,-,0,,,
roberja01,Jaleel Roberts,-,0,,,
brunsja01,Jalen Brunson,-,0,,,
jonesja04,Jalen Jones,2018,1,,,
mooreja02,Jalen Moore,-,0,,,
roseja01,Jalen Rose,1995-2007,0,,,
frankja01,Jamaal Franklin,2014-2015,0,,,
magloja01,Jamaal Magloire,2001-2012,0,,,
tinslja01,Jamaal Tinsley,2002-2014,0,,,
wilkeja01,Jamaal Wilkes,1975-1986,0,,,
crawfja01,Jamal Crawford,2001-2018,1,,,
mashbja01,Jamal Mashburn,1994-2004,0,,,
murraja01,Jamal Murray,2017-2018,1,,,
robinja03,Jamal Robinson,2001,0,,,
sampsja01,Jamal Sampson,2003-2007,0,,,
moonja01,Jamario Moon,2008-2012,0,,,
sandeja01,Jamarr Sanders,-,0,,,
warneja01,Jameel Warney,2018,1,,,
nelsoja01,Jameer Nelson,2005-2018,1,,,
artisja01,Jamel Artis,2018,1,,,
thomaja01,Jamel Thomas,2000-2001,0,,,
haginja01,Jamelle Hagins,-,0,,,
anderja01,James Anderson,2011-2016,0,,,
augusja01,James Augustine,2007-2008,0,,,
baileja01,James Bailey,1980-1988,0,,,
blackja02,James Blackmon,-,0,,,
blackja01,James Blackwell,1995,0,,,
collija01,James Collins,1998,0,,,
cottoja02,James Cotton,1998-1999,0,,,
donalja01,James Donaldson,1981-1995,0,,,
edwarja01,James Edwards,1978-1996,0,,,
ennisja01,James Ennis,2015-2018,1,,,
hardeja01,James Harden,2010-2018,1,,,
hardyja01,James Hardy,1979-1982,0,,,
johnsja01,James Johnson,2010-2018,1,,,
jonesja02,James Jones,2004-2017,0,,,
langja01,James Lang,2007,0,,,
mcadoja01,James Michael McAdoo,2015-2018,1,,,
nunnaja01,James Nunnally,2014,0,,,
phelaja02,James Phelan,1954,0,,,
poseyja01,James Posey,2000-2011,0,,,
rayja01,James Ray,1981-1983,0,,,
robinja02,James Robinson,1994-2001,0,,,
scottja01,James Scott,1997,0,,,
silasja01,James Silas,1973-1982,0,,,
singlja01,James Singleton,2006-2012,0,,,
southja01,James Southerland,2014,0,,,
thomaja02,James Thomas,2005-2006,0,,,
webbja01,James Webb,2018,1,,,
whiteja02,James White,2007-2013,0,,,
wilkeja02,James Wilkes,1981-1983,0,,,
worthja01,James Worthy,1983-1994,0,,,
youngja01,James Young,2015-2018,1,,,
curryja01,JamesOn Curry,2010,0,,,
feickja01,Jamie Feick,1997-2001,0,,,
walleja01,Jamie Waller,1988,0,,,
watsoja01,Jamie Watson,1995-1999,0,,,
wilsoja02,Jamil Wilson,2018,1,,,
breweja01,Jamison Brewer,2002-2005,0,,,
greenja01,JaMychal Green,2015-2018,1,,,
vanbrja01,Jan van Breda Kolff,1975-1983,0,,,
veselja01,Jan Vesely,2012-2014,0,,,
timmaja01,Janis Timma,-,0,,,
pargoja01,Jannero Pargo,2003-2015,0,,,
berggja01,Jared Berggren,-,0,,,
cunnija01,Jared Cunningham,2013-2016,1,,,
dudleja01,Jared Dudley,2008-2018,1,,,
jeffrja01,Jared Jeffries,2003-2013,0,,,
reineja01,Jared Reiner,2005-2007,0,,,
sullija01,Jared Sullinger,2013-2017,1,,,
terreja01,Jared Terrell,-,0,,,
eddieja01,Jarell Eddie,2016-2018,1,,,
martija01,Jarell Martin,2016-2018,1,,,
jacksja01,Jaren Jackson,1990-2002,0,,,
jacksja02,Jaren Jackson Jr.,-,0,,,
stokeja01,Jarnell Stokes,2015-2017,1,,,
blossja01,Jaron Blossomgame,-,0,,,
johnsja03,Jaron Johnson,-,0,,,
vandeja01,Jarred Vanderbilt,-,0,,,
allenja01,Jarrett Allen,2018,1,,,
durhaja01,Jarrett Durham,1972,0,,,
jackja01,Jarrett Jack,2006-2018,1,,,
famouja01,Jarrid Famous,-,0,,,
uthofja01,Jarrod Uthoff,2017,1,,,
collija03,Jarron Collins,2002-2011,0,,,
hayesja01,Jarvis Hayes,2004-2010,0,,,
varnaja01,Jarvis Varnado,2013-2014,0,,,
caffeja01,Jason Caffey,1996-2003,0,,,
collija02,Jason Collier,2001-2005,0,,,
collija04,Jason Collins,2002-2014,0,,,
hartja01,Jason Hart,2001-2010,0,,,
kaponja01,Jason Kapono,2004-2012,0,,,
kiddja01,Jason Kidd,1995-2013,0,,,
lawsoja01,Jason Lawson,1998,0,,,
maxieja01,Jason Maxiell,2006-2015,0,,,
miskija01,Jason Miskiri,2000,0,,,
richaja01,Jason Richardson,2002-2015,0,,,
sasseja01,Jason Sasser,1997-1999,0,,,
smithja02,Jason Smith,2008-2018,1,,,
terryja01,Jason Terry,2000-2018,1,,,
thompja02,Jason Thompson,2009-2016,0,,,
washbja01,Jason Washburn,-,0,,,
willija02,Jason Williams,1999-2011,0,,,
wilsoja01,Jasper Wilson,1969-1970,0,,,
mcgeeja01,JaVale McGee,2009-2018,1,,,
crittja01,Javaris Crittenton,2008-2009,0,,,
willija04,Jawad Williams,2009-2011,0,,,
oldhaja01,Jawann Oldham,1981-1991,0,,,
evansja01,Jawun Evans,2018,1,,,
arnetja01,Jay Arnette,1964-1966,0,,,
cartyja01,Jay Carty,1969,0,,,
edwarja02,Jay Edwards,1990,0,,,
guidija01,Jay Guidinger,1993-1994,0,,,
humphja01,Jay Humphries,1985-1995,0,,,
milleja01,Jay Miller,1968-1971,0,,,
murphja01,Jay Murphy,1985-1988,0,,,
tayloja01,Jay Taylor,1990,0,,,
vinceja01,Jay Vincent,1982-1990,0,,,
willija03,Jay Williams,2003,0,,,
adamsja01,Jaylen Adams,-,0,,,
brownja02,Jaylen Brown,2017-2018,1,,,
johnsja04,Jaylen Johnson,-,0,,,
morrija01,Jaylen Morris,2018,1,,,
grangja01,Jayson Granger,-,0,,,
tatumja01,Jayson Tatum,2018,1,,,
willija01,Jayson Williams,1991-1999,0,,,
adrieje01,Jeff Adrien,2011-2015,0,,,
pendeje02,Jeff Ayres,2010-2016,0,,,
cookje01,Jeff Cook,1980-1988,0,,,
crossje01,Jeff Cross,1986,0,,,
footeje01,Jeff Foote,2012,0,,,
fosteje01,Jeff Foster,2000-2012,0,,,
grayeje01,Jeff Grayer,1989-1998,0,,,
greenje02,Jeff Green,2008-2018,1,,,
hallije01,Jeff Halliburton,1972-1973,0,,,
hornaje01,Jeff Hornacek,1987-2000,0,,,
judkije01,Jeff Judkins,1979-1983,0,,,
lampje01,Jeff Lamp,1982-1989,0,,,
leboje01,Jeff Lebo,1990,0,,,
malonje01,Jeff Malone,1984-1996,0,,,
martije01,Jeff Martin,1990-1991,0,,,
mcinnje01,Jeff McInnis,1997-2008,0,,,
mullije01,Jeff Mullins,1965-1976,0,,,
nordgje01,Jeff Nordgaard,1998,0,,,
rulanje01,Jeff Ruland,1982-1993,0,,,
sandeje01,Jeff Sanders,1990-1993,0,,,
sladeje01,Jeff Slade,1963,0,,,
tayloje01,Jeff Taylor,1983-1987,0,,,
tayloje03,Jeff Taylor,2013-2015,0,,,
teaguje01,Jeff Teague,2010-2018,1,,,
trepaje01,Jeff Trepagnier,2002-2004,0,,,
turneje01,Jeff Turner,1985-1996,0,,,
webbje01,Jeff Webb,1971-1972,0,,,
webstje01,Jeff Webster,1996,0,,,
wilkije01,Jeff Wilkins,1981-1986,0,,,
witheje01,Jeff Withey,2014-2018,1,,,
congdje01,Jeffrey Congdon,1968-1972,0,,,
sheppje01,Jeffrey Sheppard,1999,0,,,
mccoyje01,Jelani McCoy,1999-2008,0,,,
lewisje01,JeQuan Lewis,-,0,,,
grantje03,Jerai Grant,-,0,,,
honeyje01,Jerald Honeycutt,1998-1999,0,,,
grantje01,Jerami Grant,2015-2018,1,,,
mcneaje01,Jerel McNeal,2015,0,,,
riverje01,Jeremiah Rivers,-,0,,,
allenje02,Jeremy Allen,-,0,,,
evansje01,Jeremy Evans,2011-2018,1,,,
lambje01,Jeremy Lamb,2013-2018,1,,,
linje01,Jeremy Lin,2011-2018,1,,,
morgaje01,Jeremy Morgan,-,0,,,
pargoje01,Jeremy Pargo,2012-2013,0,,,
richaje01,Jeremy Richardson,2007-2009,0,,,
senglje01,Jeremy Senglin,-,0,,,
tylerje01,Jeremy Tyler,2012-2014,0,,,
grantje02,Jerian Grant,2016-2018,1,,,
jacksje01,Jermaine Jackson,2000-2006,0,,,
onealje01,Jermaine O'Neal,1997-2014,0,,,
tayloje02,Jermaine Taylor,2010-2011,0,,,
davidje01,Jermareo Davidson,2008-2009,0,,,
allenje01,Jerome Allen,1996-1997,0,,,
anderje01,Jerome Anderson,1976-1977,0,,,
beaslje01,Jerome Beasley,2004,0,,,
dysonje01,Jerome Dyson,2012,0,,,
harmoje01,Jerome Harmon,1995,0,,,
hendeje01,Jerome Henderson,1986-1987,0,,,
jamesje01,Jerome James,1999-2009,0,,,
jordaje01,Jerome Jordan,2012-2015,0,,,
kerseje01,Jerome Kersey,1985-2001,0,,,
laneje01,Jerome Lane,1989-1993,0,,,
moisoje01,Jerome Moiso,2001-2005,0,,,
robinje01,Jerome Robinson,-,0,,,
whiteje01,Jerome Whitehead,1979-1989,0,,,
willije01,Jerome Williams,1997-2005,0,,,
benimje01,Jerrelle Benimon,2015,0,,,
mustaje01,Jerrod Mustaf,1991-1994,0,,,
baskeje01,Jerry Baskerville,1976,0,,,
birdje01,Jerry Bird,1959,0,,,
chambje01,Jerry Chambers,1967-1974,0,,,
doverje01,Jerry Dover,1972,0,,,
eavesje01,Jerry Eaves,1983-1987,0,,,
fleisje01,Jerry Fleishman,1947-1953,0,,,
fowleje01,Jerry Fowler,1952,0,,,
greenje01,Jerry Greenspan,1964-1965,0,,,
groteje01,Jerry Grote,1965,0,,,
